puzzle,idx,frac_target,anchor,d,d_bits,band_frac,offset_from_anchor,is_true_d,k_bits,rx_match,ry_match,lined_up,formula_roundtrip
160,54,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476750502,160,0.494849,-2264922,False,254,False,False,False,True
160,55,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481364232,160,0.494849,2348808,False,256,False,False,False,True
160,56,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476666616,160,0.494849,-2348808,False,255,False,False,False,True
160,57,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481448118,160,0.494849,2432694,False,256,False,False,False,True
160,58,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476582730,160,0.494849,-2432694,False,256,False,False,False,True
160,59,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481532004,160,0.494849,2516580,False,256,False,False,False,True
160,60,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476498844,160,0.494849,-2516580,False,256,False,False,False,True
160,61,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481615890,160,0.494849,2600466,False,255,False,False,False,True
160,62,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476414958,160,0.494849,-2600466,False,256,False,False,False,True
160,63,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481699776,160,0.494849,2684352,False,254,False,False,False,True
160,64,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476331072,160,0.494849,-2684352,False,253,False,False,False,True
160,65,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481783662,160,0.494849,2768238,False,252,False,False,False,True
160,66,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476247186,160,0.494849,-2768238,False,255,False,False,False,True
160,67,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481867548,160,0.494849,2852124,False,256,False,False,False,True
160,68,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476163300,160,0.494849,-2852124,False,255,False,False,False,True
160,69,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979481951434,160,0.494849,2936010,False,256,False,False,False,True
160,70,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979476079414,160,0.494849,-2936010,False,256,False,False,False,True
160,71,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482035320,160,0.494849,3019896,False,256,False,False,False,True
160,72,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475995528,160,0.494849,-3019896,False,256,False,False,False,True
160,73,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482119206,160,0.494849,3103782,False,255,False,False,False,True
160,74,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475911642,160,0.494849,-3103782,False,252,False,False,False,True
160,75,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482203092,160,0.494849,3187668,False,254,False,False,False,True
160,76,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475827756,160,0.494849,-3187668,False,254,False,False,False,True
160,77,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482286978,160,0.494849,3271554,False,256,False,False,False,True
160,78,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475743870,160,0.494849,-3271554,False,255,False,False,False,True
160,79,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482370864,160,0.494849,3355440,False,256,False,False,False,True
160,80,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475659984,160,0.494849,-3355440,False,256,False,False,False,True
160,81,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482454750,160,0.494849,3439326,False,256,False,False,False,True
160,82,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475576098,160,0.494849,-3439326,False,256,False,False,False,True
160,83,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482538636,160,0.494849,3523212,False,255,False,False,False,True
160,84,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475492212,160,0.494849,-3523212,False,256,False,False,False,True
160,85,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482622522,160,0.494849,3607098,False,254,False,False,False,True
160,86,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475408326,160,0.494849,-3607098,False,254,False,False,False,True
160,87,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482706408,160,0.494849,3690984,False,251,False,False,False,True
160,88,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475324440,160,0.494849,-3690984,False,255,False,False,False,True
160,89,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482790294,160,0.494849,3774870,False,256,False,False,False,True
160,90,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475240554,160,0.494849,-3774870,False,256,False,False,False,True
160,91,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482874180,160,0.494849,3858756,False,256,False,False,False,True
160,92,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475156668,160,0.494849,-3858756,False,256,False,False,False,True
160,93,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979482958066,160,0.494849,3942642,False,255,False,False,False,True
160,94,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979475072782,160,0.494849,-3942642,False,256,False,False,False,True
160,95,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979483041952,160,0.494849,4026528,False,255,False,False,False,True
160,96,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979474988896,160,0.494849,-4026528,False,253,False,False,False,True
160,97,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979483125838,160,0.494849,4110414,False,253,False,False,False,True
160,98,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979474905010,160,0.494849,-4110414,False,255,False,False,False,True
160,99,0.58,1092362312221425724237421010783822197979479015424,1092362312221425724237421010783822197979483209724,160,0.494849,4194300,False,256,False,False,False,True
