source,d0,q_x,q_d,q_gap_x,q_gap_d,perm_x,perm_d,dx0,dx1,dx2,dd0,dd1,dd2,argmax_dx,argmax_dd,argmin_dx,argmin_dd,ranks_dx,ranks_dd
walk,485,1,1,1,2,120,021,32849594354659762544499813009492722609036291042442597149066095541235854402408,19827477504328345626358964519814776192092581443721481084030478756352467264816,63115017378328087252712207479380409052141112179476485806361009710320513004439,113910965872015816418572773121383385804416322594294701410050350082327665697336,3762246730600758009996423774609044096842483369560405945109626118380991592547,113910965872015816418572773121383385804416322594294701410050350082327665698791,2,2,1,1,102,102
walk,486,1,1,2,1,021,012,67611901663144089168302575301898260313085345552359386087705341541438928434348,72734175955334907186815631851708994026882166268706646912494201484161927054293,91238100856153394492023762863768561366572457510215095078715624990216813854685,35836956997855617897928009596170498402506415870702384016061807483697502183016,44118175241604959627714965816346911047824732537670136350481548174123157126847,35836956997855617897928009596170498402506415870702384016061807483697502184474,2,1,0,0,012,021
walk,487,1,1,1,2,201,021,17898698684130275724234964358210650147116428377709553436356121079405927813576,68767674317655818793078877927840696964223813581122955982601262639941054638814,29125716235530100906257142722636560741929742706808054620500200288561852219273,73555037361011614800854231079645518853434073426184971004678428026585500163033,84474103752609161245433507858084777998806981705779866755853470229865322661147,73555037361011614800854231079645518853434073426184971004678428026585500164494,1,1,0,0,021,021
walk,488,1,1,1,2,012,021,24232620870122431635057741440105873544009440583988092696753073143233852639497,29568646409538471530257239069990583619881289317145384247478394468776725835364,61990821957655292258256004498591450689379254764507087095226116395898256196802,111273117724167611703780452563120539304361730981667557993295048569473498143050,9037943026297167439581064891134737096951666594814692778620229144089326701110,111273117724167611703780452563120539304361730981667557993295048569473498144514,2,2,0,1,012,102
walk,489,2,1,1,1,120,012,68886481058802313833228964689192895034423626236612338359174559598052015812556,40686306346560752607109012274266989501726572888189168022605716688534632983248,6219301831953128983233008045228023317119785540839057657677307721322185875859,33199108850007413183135689037907651902451824258075240599306505970843334628730,49393871537301369057299606932872604047933915762924423183992151199831492235410,33199108850007413183135689037907651902451824258075240599306505970843334630197,0,1,2,0,210,021
walk,490,2,1,1,2,201,021,14312962770178577322671385045303603972702030347806811642555080015669044375972,25514126209589712353335877748112328556087503753711935968062919912668107367505,75965000257547905747563722215271975324480450564121816428839584079571682928186,70917189213163410086061910521382672353379481813557827587923126513731332608747,89749800048305570675018148974610470998916164931034153589364073255573657769710,70917189213163410086061910521382672353379481813557827587923126513731332610217,2,1,0,0,012,021
walk,491,2,1,1,2,120,021,44865034057075562779922781452316119274289939399727986882811582534068062489930,48061755918828780086337410625343565112432066139196240193410872268300925636757,22865299261411852557310792931028223466547979126716336963235129205539846544976,108635269576319406988988132004857692804307139369040414576539747056619330588764,14313639321993576869165706007660430097060849820068979612130832169797661809673,108635269576319406988988132004857692804307139369040414576539747056619330590237,1,2,2,1,120,102
walk,492,2,1,2,1,210,012,99204651204884972424740701786624087402751603815860658325696594474727398967873,63879942249755791250193776422237580538060424450449385679245982660709318841688,68499585019991627172207491808514147765727941064971084073972590880380951533765,30561260702159208468343368479644805402397232645448097182551204457989167074444,54669567832997778486884248049398297048043098988178710017502754225539827343973,30561260702159208468343368479644805402397232645448097182551204457989167075920,0,1,1,0,201,021
walk,493,2,1,1,2,120,021,34081152611479718113171264462663406762836135766152663187687513716294549966340,65257156346255249939833509857560852985496903487185499649911184229307749295332,16453780279581227370566210688463648104936945412302401201858886062306535409991,68279341065315205371269589963119825853324890200930684171167825000877165054461,95025496344001980104602790091136163999025348156288440422874676281281992878273,68279341065315205371269589963119825853324890200930684171167825000877165055940,1,1,2,0,120,021
walk,494,1,1,2,2,210,021,103165623965377941874291005965359828110759158813051122451476078150808469957628,88957888186345032828380650077538152104714076352849978934400028472197002941609,39460666322909416144470313974477835491066734165380026693039061392812196444089,105997421428471202274195811446594846304252547756413271159784445543765163034478,19589335617689986298750347124186123097170033045323266445641435195505996918236,105997421428471202274195811446594846304252547756413271159784445543765163035960,0,2,2,1,210,102
walk,495,1,1,1,1,201,012,22817144245221403576488024010745878251637697510653994839725439168529471968964,59473689562052620454437760546792498836087546527325104568411953336631138238845,33501255430042171392645200451149530765544740627661464631320191502748224463854,27923412554311003753551047921381958902342641032820953765795902945134999520158,59945264128694187916468889165923990048152282213432996851013357251248162452536,27923412554311003753551047921381958902342641032820953765795902945134999521643,1,1,0,0,021,021
walk,496,1,1,1,2,012,021,63401852911676596313832966379851938440354337088440501517351824396157501974,44558317075888238260986279160471795771412851905782258703358897125704569530909,71170370308516280566270872881836260143416778422769864834581335057808107638780,65641492917467000656477269404856979353270298588303540754412523488022997500175,100301192639698389534187431207661856999134531381542727256385279306990327986836,65641492917467000656477269404856979353270298588303540754412523488022997501663,2,1,0,0,012,021
walk,497,1,1,2,2,210,021,40228926776158842688216417670019267428992241095432726195759964437217173125878,105928290770682961674659571236940284797613093759226094078902316428839600825076,85426960927790586484265981110416263479934634476622307804252887149760895392372,103359573280622997559403490888331999804197956143786127743029144030910995480192,24865031913386395728334988240711816097279216270577553279152038221214332026799,103359573280622997559403490888331999804197956143786127743029144030910995481683,1,2,0,1,021,102
walk,498,2,1,1,1,201,012,4472970880332999103576799930075507856474408409471704266524717654913658192845,22651490512970583226688420237430377269904829347080776525327956226603951932852,88667627844012613093305764841182022726890746909088083247604910126391224545966,25285564406462799038758727363119112402288049420193810349040601432280831965872,65220960424390597346053530282449683048261465438687283684523960276956497561099,25285564406462799038758727363119112402288049420193810349040601432280831967366,2,1,0,0,012,021
walk,499,1,1,2,2,210,021,86351504516952632048576943081357473139080015479574529011395372626369984284681,92302177805399330743794013811254844254206129563725924405270484036805361067853,52930496152280428054771013124763498313253824287980674662249311352642323990792,63003644769618795941684948846594132853215706975676397337657221975168829945889,105576888935394798963772072324187549999243714606797014089895882332698663095399,63003644769618795941684948846594132853215706975676397337657221975168829947386,1,1,2,0,120,021
walk,500,1,1,2,2,210,021,32067966657367352667086709537943765064777988109676414125318989517609314068344,104560869101393533223208266666625960066854528162230729658294971440735215876369,94955342715871504956846993812806090574907453059373984295301207057473139398613,100721725132774792844611170330069153304143364531158984326273842518056827925906,30140728209082805157919629357237509097388399495831840112662641246922667135362,100721725132774792844611170330069153304143364531158984326273842518056827927406,1,2,0,1,021,102
walk,501,1,1,1,1,120,012,64826769581895617925965026327042624507851550534350914091047465174933680630759,42194418801764167547227407118876221284707066683354196983951887334970039287187,8770900853656409950378551562769062060711367447935452964458231498005114753717,22647716258614594323966406804856265902233457807566666932285299919426664411586,70496656720087006775638171398975376048370648663941570518034563302664832669662,22647716258614594323966406804856265902233457807566666932285299919426664413089,0,1,2,0,210,021
walk,502,2,1,1,2,012,021,17007646562348610995452663328964146945136398569475027233561626973774646679721,26721856225131977374565122401462707747335528275565524259899515226846493315929,72062586449835607053553199278261053160798057820600012545996441807287694676013,60365796621770591226892628288331286353161115363049253920901920462314662391603,110852585231091208393356713440713242999352897832051300923406485358406998203962,60365796621770591226892628288331286353161115363049253920901920462314662393109,2,1,0,0,012,021
walk,503,1,1,1,2,012,021,29485016997264451731635175698571378350881277295418748004716301277985342526972,19200661581307622310361970114366202007247093611735617105546717224255847971821,67106410658744121381573839195750327495141613758486198929194565505667644172870,98083876984926588129818849771806306804088772918531840909518541005202660371620,35416424504779214587504270473763202097497582721086126946173244272631002243925,98083876984926588129818849771806306804088772918531840909518541005202660373129,2,2,1,1,102,102
walk,504,2,1,2,1,102,012,32878468594150259715964801403993069041361947397961734643659713543334419769750,95124776652401606060854040377412998830347722191927025115541846695547404171175,103580933228080525070323128235969747834830299741392368319713607776935845402401,20009868110766389609174086246593419402178866194939523515529998406572496857300,75772353015783416205222812515501069048479831889195857351545166328373167778225,20009868110766389609174086246593419402178866194939523515529998406572496858812,2,1,0,0,012,021
walk,505,2,1,2,1,021,012,43631900197043053229071994752266864142096324339081945219369792100114442076322,109485249049353932549908684524970823901636544515966654242694781041552316841699,78467029228235405068161290740138127662807100476232528616850594874150910425305,57727948473922386512100307730068439853106523750422110504146618949460494837317,336192289471422399370369548551028146624516778230683374311925242597171818188,57727948473922386512100307730068439853106523750422110504146618949460494838832,1,2,0,1,021,102
walk,506,2,1,2,2,021,021,69518981689335131035524713303437144755547569592765458457049379007613858030681,92358400015454191658349974191010175043223131921022920083442658400146659011140,69706796769843068153267282522928495907769267817492749538423130608057152301505,95446028837078383415026529213543460304034181305904697492763239492348492817334,40692120800475624017088911590288895097606765946340413779683847298339337352488,95446028837078383415026529213543460304034181305904697492763239492348492818852,1,2,0,1,021,102
walk,507,1,1,2,1,021,012,43887569060506074032301904245251757099327167253330829420511577561112392645982,72797871529418426496826042531408379595132216050001472445359002438525740846340,114898737884707890318014023240715679012080586027948826213044588016179535851004,17372019962918184894381765688330572902124274582312380098774696893718329303014,81048049311479825634807453632026762048589015114450144185055769354081502886788,17372019962918184894381765688330572902124274582312380098774696893718329304535,2,1,0,0,012,021
walk,508,2,1,1,1,012,012,6720405059159584299498088469185103561657744993854294453358600940158507486750,52014507290277094869006759579117478848595365484382047368237483543574149024442,57057176887879516255066136960385325443016874187404222217861499524176178160471,55090100326074181797307987171805593353051932137794967087391317436606327283031,5611888585167831828955010665076721146733700003484970207822528268305506926751,55090100326074181797307987171805593353051932137794967087391317436606327284555,2,2,0,1,012,102
walk,509,2,1,1,2,012,021,74198928671017167384931964117713547065417547124261198191290322906543706855936,9275413473650855656442219089307628739883298942346371007039847581998411183308,32317747092648172382196801801666732047969138599032994841127413519366716632419,92808180689230178700234208655280613803979589693277554076007937979494325263048,45967817096172033446673552706814588097715949171594700613194450324047672461051,92808180689230178700234208655280613803979589693277554076007937979494325264575,0,2,1,1,201,102
walk,510,1,1,2,1,102,012,74423461392124407752097274600370472454680929850776455836442515968212203388261,48505800334830258508235808670896337854481123927145040386546141571166515128986,108654916747677724586808886746109005397377915553359631855926510476438950826079,14734171815069980179589445130067726402069682969685236682019395380864161748728,86323745607176235064392094748552455048698198339704431018566372379789837995351,14734171815069980179589445130067726402069682969685236682019395380864161750258,2,1,1,0,102,021
walk,511,1,1,2,1,210,012,95696391932476944318471121061627381855836239400064661642342889622551687309839,78046139268501164464814631752747927889275796305938538619417471344670840699421,57841647273654282063856217203000505961427933625277927817154807048595141334066,52452252178225977082515666613542746852997340525167823670636015923752159728745,10887584880864241258539651781602414146842883228739257041333131294013842035314,52452252178225977082515666613542746852997340525167823670636015923752159730278,0,2,2,1,210,102
walk,512,2,1,1,2,012,021,53969817076300341837621797627944370091694597868966179736816043684696611005846,28216567774173557359916793447080135117286006945644221555428958225554162894411,33605704386842296226032393933663402644289379851030162747212582097658060771406,90170332541381973985441888097017767303924998080650410659252636466640157708762,51243513391868442876258193823340281097825132396848987446705053349756007569614,90170332541381973985441888097017767303924998080650410659252636466640157710298,0,2,1,1,201,102
cal,1,2,1,1,1,012,012,30274016299460456955180710445103740436904394362004711957137520612170797185075,5837356808879445928044392441662731853979370245938921638139564710308724785456,79680716128976292540345882121921435562386220057696930444180498685429312701132,37718080363155996902926221483475020450927657555482586988616620542887997980017,40355928511004201617718542041737866950982249168109730405371922055742165534300,37718080363155996902926221483475020450927657555482586988616620542887997980020,2,1,1,0,102,021
cal,3,2,1,2,2,210,021,104142086391238706299364097827836482469440431465842404806799700285672948510821,32541292084971746348880751865977555021124128371899784949796678802568948672310,94900799998421938198897120323561778215975409493538938322318788927575772160195,113154241089467990708778664450425061352782972666447760965849861628663993940051,5275696295696409429584641116525693000109183225254286833510603025708335108563,113154241089467990708778664450425061352782972666447760965849861628663993940060,0,2,1,1,201,102
cal,7,1,1,2,1,102,012,82865997412836815542938909873648770796996607341861014358705192673151474908935,55799147011341696369204507698149615906143261453630487124007484718454362310987,92919034050453878934998552445577429003400100535789626596202490624211832123404,32442384067459587473341580366949327450818474330228300155106017517179662871445,50907321102397020476887824274789252951200615618618304072393128107158835751426,32442384067459587473341580366949327450818474330228300155106017517179662871466,2,1,1,0,102,021
cal,8,1,1,1,2,012,021,11154982955636080840720191977021172169648066598949445904179435361016445969010,29695951407589149881343545783804269679422363006214043097125145545726874892616,74941154874090964701507247247862466004199555060477075038153003101165513810037,70160464430615584376267801850424347901746131885710887143722638060067660851462,91263249613401222094606366316527119902182864786728034477765050162901001285726,70160464430615584376267801850424347901746131885710887143722638060067660851486,2,1,0,0,012,021
cal,21,1,1,2,2,021,021,23016659916541056988544337436995668164958570117001988221791229341960806163040,113401231735405605158878864248509969152355313473992322506195046817865382110751,95166286822685728699718768331870178389226085740286817350928891855991481069535,97327152202378762420024741100847982352455422990684900465318052551538988614335,36929874069874866007092487815679851000764282576780007834574221179958345759941,97327152202378762420024741100847982352455422990684900465318052551538988614398,1,2,0,1,021,102
cal,49,2,1,2,2,210,021,67798732357059755327566246684108137837446272446722343669643390548940577205485,113824161875475071324078755243133735483270291428722700154064014068489068557185,49961284242097564195496968090133942385823405455836084255207763398388023580656,111304599234900916889820077559957384302891756032523196703136959478739478605778,8974980004830557067501814897461047099891616493103415358936407325557365776971,111304599234900916889820077559957384302891756032523196703136959478739478605925,1,2,2,1,120,102
cal,76,2,1,2,2,102,021,110247078675305661930966721685955482052082966385679883957257059312438059704576,38701867546230230028138427406374407291979609260579777100522221312142486310227,82635232253096498888036820925045926362477393685021467021135887391237123328523,87563965904267074456689192535591765802400431518878905952339245863051970617204,56456246666098241933763584946192284100874265520391996860531834556932381754038,87563965904267074456689192535591765802400431518878905952339245863051970617432,0,2,1,1,201,102
cal,224,1,1,2,2,021,021,85280744220358609809525950907340038441698915234681130081354163253036251790545,49167827536243999916544877088883748136240672204548356985069071968756251910016,97135606718029781121071142021152029128600381892051641012491932794025165642765,111819576260177235758362691672875215603490664334706369902551255417603919931544,7945025954277919330416586671625384498693799888737068960107815447828483124914,111819576260177235758362691672875215603490664334706369902551255417603919932216,2,2,1,1,102,102
cal,467,1,1,1,1,201,012,27895882500651799464957374648509045872182266861805091873572007485209659492309,84368070592905132151804233805175417898857174648374028879749001795452331509199,3528136143759263806809376555003444082230543155461443286136574727246843670155,13945965521788849283755711462272556951906307990982657527976996017934509528715,87900158193738496856059562084142793949024948297109589326651171105649142435506,13945965521788849283755711462272556951906307990982657527976996017934509530116,1,1,2,0,120,021
cal,514,2,1,2,1,102,012,105440339511054284523616491732540605342219429529453472478566338971941804790076,24805614301672974374303647897384216211754278686148972784107090497541008225501,101338224661905131949221830387450994152566261115678682816241738546334856327749,49814404030377772367723346055279900352942748912540680253880714410897992174459,16163281176560650688124292898128107146952066453993543874843734319722177143877,49814404030377772367723346055279900352942748912540680253880714410897992176001,0,2,1,1,201,102
cal,1155,1,1,2,1,210,012,81579702725793777963622526994662930843230100237335756999950146506904059187131,111364339027389564107937688349874646328815492291105859457458664412290407499173,38640136721449048775581754672838238534494376802839511621506357096623202657022,26557266214286943617095450146995268154520307650223923992655385824808945048923,62677556808742308189380084714697371543796948978627056397294391491900271393026,26557266214286943617095450146995268154520307650223923992655385824808945052388,1,1,2,0,120,021
cal,2683,2,1,2,2,021,021,40543191185451896520251874697719561609106879341048886908794229583027615322097,77670194252359330592316847563896296192298474089215508210833892265997123185751,113370793036821163734573247755759957905134615901016732959287046166792930835478,111115710170501085773582327578936314311711605727389364444085494023143595829410,9352758133630219299977314859503187082251917103371079877039338236749131321805,111115710170501085773582327578936314311711605727389364444085494023143595837459,2,2,0,1,012,102
cal,5216,1,1,2,1,210,012,64135700518431308859819232534247436090351626932194564172621842235392620905885,103058350878838061739095698485686443396817693862011195589784855419951093698987,64390127077363020248227038997441936219370648537075368316508470360473954738454,6747560021463821016067728044951230067640099248911186578120574264441084890109,102296969194388553391435528918785447717557365781252531226364014612635991698471,6747560021463821016067728044951230067640099248911186578120574264441084905757,1,1,0,0,021,021
cal,10544,2,1,2,2,102,021,84466231254811566175381612882580178189916102665626158386829409151464169697719,48704922037995486856027521071371576035421894847110452614554474621439726270275,98413025181825337815732836063424061481201971818544517077531284242913773375332,69404908173016259911316801926340067937025530665175558107516776237684129745990,92774362128599871024508366164695679831624067227798692550176773807668063465062,69404908173016259911316801926340067937025530665175558107516776237684129777622,2,1,1,0,102,021
cal,26867,2,1,2,2,210,021,79006247813538578000608516868642168251585293333543751322399796811751089823025,75407989333814100406859084721583888443123311556320718676731335818084643149061,77169941327279712439674368427149759011831364441416658079784035385981936371240,75092201158142639249102785495492834891850536966176370984961474346410492173652,81399776158347112348936399026390145921974054625797066795287377590215338560769,75092201158142639249102785495492834891850536966176370984961474346410492254253,0,1,1,0,201,021
cal,51510,2,1,2,2,102,021,107900484482173397130870312229407025501588623797726946825987839036196249146222,33584030650036173626100411673487325219348861670941229009978453487373938108274,90099663342422820090171246114481464985602483862612952242948875492247482088830,98646282474273653055682138032585472374987208589310052292696975769062398689484,34291613526085084735777693952204870955700711379529704179816374744911525455176,98646282474273653055682138032585472374987208589310052292696975769062398844014,0,2,1,1,201,102
cal,95823,2,1,1,1,012,012,68281435067605569337995849547457724831164547046734208840209753229370201732190,8980031530224928825279814080994268157426716507765825284173728260863126443353,38530622639485697260295321380235914864678721111140529915074102517675506496120,41133274346683473178166134851216858622036096242942515955473144950255716428210,33525540543949249067238715306254190608765371793189872471658873241006728350448,41133274346683473178166134851216858622036096242942515955473144950255716715679,0,2,1,1,201,102
cal,198669,1,1,2,1,021,012,66931949623903661629307710586475561409580895965745758168187357737330232634215,80225115006919876624477197083904154261678139169435149178107184128281814024381,84427113843808852593357062346996100035280934196100220732620626150205622684730,44044764158478066476772048269569176816664134116712225564859094809367747472755,27702560920360062470026888469549554219509296045650453252886973522782665952820,44044764158478066476772048269569176816664134116712225564859094809367748068762,2,2,0,1,012,102
cal,357535,1,1,2,1,210,012,92327589871308471076884854568002242040397504258314476596477418593688195785446,97498441848434944974258065616293271463542304683433587497588873962833052926117,41758146754888974795999049833080302202600160389533063984848875459296420631763,39773795423285072378971027421624657398795465566149863698310850830715670408064,36244498390746050665628930165438593055246633146775176985983461480086819605604,39773795423285072378971027421624657398795465566149863698310850830715671480669,1,2,2,1,120,102
cal,863317,1,1,1,2,201,021,40268409047949499359735122417165777054397671836358555468634913779780569415934,69237362437568924935660281118664883175996411545331311038676588328220538144750,6286317751797771128175581472857247622875901283950697532146081899907727110979,71817917634566008618632246025535889944061522232240392841439219266449322862597,87948343205500373609877477966304035817552084093669023082331887750137674673529,71817917634566008618632246025535889944061522232240392841439219266449325452548,1,1,2,0,120,021
cal,1811764,1,1,2,1,102,012,115407920612699936054928984039993011411994780374316354315306217858534151159075,80662915569028949488863601742939813328760228438692860659752126170817863044205,35513342292903505303349384234442990965784960518271913103856823986465655140046,53390510723733072299514104355190100321115719670937692592006177148030285113057,9011067789850050824542776298307707210606124937199519198592808845457585832931,53390510723733072299514104355190100321115719670937692592006177148030290548349,0,2,2,1,210,102
cal,3007503,1,1,2,1,102,012,109312991594445791464442709511089201522940288828006404650794578305531606200202,43467655130122779584947691047848904580051515978476114160611915897368682161072,78803531750063819797751569458437709603548164524798609267508673812917380982052,14327935854196299498003649352560391876146755188763849330193888175944868399120,87136217528923596427563686303567124100544053901547205722217386789628415673588,14327935854196299498003649352560391876146755188763849330193888175944877421629,0,1,1,0,201,021
cal,5598802,2,1,1,1,120,012,59698734848423620430191505488365714719110764267569667569247074613745828275813,7043071139849805955242736941471280849785429205847877192401878163090745602833,49050283249042769038136742578850912284373791192223019277808631231072260793017,9442664635735968703642558322128266457447859603979455780839092378804895047210,96906759965844258016285868364431374937941845071115992820926978383908354603511,9442664635735968703642558322128266457447859603979455780839092378804911843616,0,1,1,0,201,021
cal,14428676,1,1,2,2,210,021,104421588094509120035236990596645958143919265248853899933811989363196705741065,104170252611002380234246061139177456846010254386781700303463366801944865858438,22992337769120890577658918281552400716610449695645527841639811850676097743823,67823267996808105660716347326774735340895872453301555700104444800264227822188,95937642481016179525709275363826345023883383651546697365001436682507824058270,67823267996808105660716347326774735340895872453301555700104444800264271108216,0,1,2,0,210,021
cal,33185509,1,1,1,2,012,021,43673027729010950553218795930502682060657063087017919522907290033057322396180,20984225088730176551218623258634345043361113440765091779117425693269421807609,51134836419575068319133565819550880749251808137857552737432868281582090467874,84809394213637081943502493774689249780822563162687472309657375284664376580584,61965390047358226960136982467997316144030002232774864145895575713707470270979,84809394213637081943502493774689249780822563162687472309657375284664476137111,2,2,1,1,102,102
cal,54538862,1,1,1,2,201,021,23205692944715729236581410292228012478829968346558742679957121632217337437190,78911173688916853860024911188625959605793295611420987384945127334436853330981,13675222603683612326964663527833935768646720707660833974555335041254643903492,60664032574617142115484414637122155418653616755463308125848860667769303788590,110256113325398106616173140743131504868367895047223192513512604947497551794908,60664032574617142115484414637122155418653616755463308125848860667769467405176,1,1,2,0,120,021
cal,111949941,1,1,2,1,021,012,53585672001357885019824548862520597878344984266130974524307907554581235088034,88420592778309208641909942604796758430191055050023111158102794604133580248752,89577913694965297185407478550058459398003930015127042396504465857102854006540,17432411894017304954769243075223329507319023676238551855489001646611322345017,80927265449281585514032498858241248838199516926597800671627159848295180954480,17432411894017304954769243075223329507319023676238551855489001646611658194840,2,1,0,0,012,021
cal,227634408,2,1,2,2,210,021,73120130261991550948020504162639486793704771371934125451928219247077828835997,115332360980966418481925568518087709550845090015122075776571304394265014449596,43131687231674421417195897336648619361990107944224926850415644374474826057733,78559441183167055457193958492462636677191191639225289507753669199117850100205,74465296108298279932754053032450542351292745279699229749702987884799939885040,78559441183167055457193958492462636677191191639225289507753669199118533003429,1,2,2,1,120,102
cal,400708894,1,1,2,2,210,021,104255655979586547466963862599421494060018356392258639441196465571770639554495,107202154901421827860887199638988680729005017759883198030213268708503883894684,20126367593624015519290907778965640917516595179139290607505433735543145894147,87414569715522798869636219962920291864951602513549355295048995323816788405620,56755039043586793107869530091535231975771923531051098175112335635401544050752,87414569715522798869636219962920291864951602513549355295048995323817990532302,1,2,2,1,120,102
cal,1033162084,1,1,2,2,021,021,61177378049755381169926777035923088121357076624067182273485275725375971456494,91376268948494914448012748978086407799123867820828685396177485638557210938737,79030531476382095229202444003366319786059024886385260409252406651884486948095,100829247844807744064991368623076717022383350961180737108039905568702171889106,29925682785016902717159232771222381660908426635788334549130515145628879724210,100829247844807744064991368623076717022383350961180737108039905568705271375358,1,2,0,1,021,102
cal,2102388551,1,1,2,1,210,012,82210027414836049155940491197031785257853396034092240605354419691445588217477,114393142673567699537354264210126092485604712389972271293160754725874528967738,34981008386228642153847214610217937963081860907216616180399993598497552158111,2999569201362904428104591462272803663502916505399955097167403644133545388512,109792950834590386567361802084142300525831731268274994188270355853244763551660,2999569201362904428104591462272803663502916505399955097167403644139852554165,1,1,2,0,120,021
cal,3093472814,2,1,1,1,012,012,107709134167936138073986680489223386208861885970407998481140355677450813477994,2906559681975778971560239327912668712708401596435048992299995920761855226959,5176395387404278378024065191551852931699697098797516566017232409696165966710,14440102511425524695366783796044705863753114337284962538144260003780764940853,86911884214465146032837417416598496125331335604504979306316643133947351194189,14440102511425524695366783796044705863753114337284962538144260003790045359295,0,1,1,0,201,021
cal,7137437912,2,1,1,1,201,012,37262172611137202031893427951976562837636738909138416932028182132446592581569,51216866023051336864063943911827274390532595821900088962858680410269159347360,27313050603127656527613613144884070625100649934602058144570721465193082742734,35080382904282361477016783206556296535582447318679075195758007581239646891607,45631323428751472469537418595575314781672669641716753991089147979017455397387,35080382904282361477016783206556296535582447318679075195758007581261059205343,1,1,2,0,120,021
cal,14133072157,1,1,1,2,012,021,3779149798769112414925310733031870158365591069900196276273353393632324787065,25642797704451830342758240133442172164943805945972363656485333019887892319885,86370141734095252665887434142213865529960587649768004106698897594388617564713,82960922072059724665721672491685737248047356198354709570890535563734776352183,65662334330512941515698625034004341209580416161440389623429255155524371067837,82960922072059724665721672491685737248047356198354709570890535563777175568654,2,2,0,1,012,102
cal,20112871792,2,1,1,1,120,012,22871872564966498444035670121954537452655150412588068504957443956291612868912,82726813347010568799391655496759946615934554083742741971797118343359782062757,10193403325339128180143659389973423784680280169309753562703021708257439739994,50325344502554169578257001311104631189470530787585697964767054330496765375809,15141400232207856267056982386478645473896502703903508453071054480464292127343,50325344502554169578257001311104631189470530787585697964767054330557103991185,1,2,2,1,120,102
cal,42387769980,2,1,2,2,102,021,71670754104537865560082061843872269025434997699389937230352606893751391222266,75708060936388172722720918943744792013268514020422409347497637128808108707558,84205363433706352564338989229758754667836457611468781501064923993258169413502,70596650599385242314719182520763246191514006874050583509337410187311793865977,90390877275861906217703604975849323322647114810048641746535505908285571946780,70596650599385242314719182520763246191514006874050583509337410187438957175917,2,1,0,0,012,021
cal,100251560595,1,1,2,2,210,021,90938501433040347539614703844689662947327884665620044449181422620624798748723,111440734089100128595718776843869650160928349732919816693869694986914642696535,29204942952491914711808489328816502598283734932741266935864050408278227898068,84006383888167047252072703903851269150016997488681876297441470422197504757268,63571410698298296342996562209673277405641133580786056170327385438340558792353,84006383888167047252072703903851269150016997488681876297441470422498259439053,1,2,2,1,120,102
cal,146971536592,2,1,1,2,201,021,12683095770457236261566800088970310334497387354483821689303015739646578289946,60964346356276771866624255463908008823129653562774633952866329882036037142535,42144647110582187295379929455809588695642943748382108397288238386226219239182,101696797994979369419812213247713603881947963251559548824590296622153105416415,28190582484673652007517543521948607941779202055030711116029733038289197546068,101696797994979369419812213247713603881947963251559548824590296622594020026191,1,2,0,1,021,102
cal,323724968937,1,1,1,2,012,021,9966042188974134070888151497215219972655158599685614257157502818792086335976,34162759674357528727796068983348995975664382977041470727178022604045773039766,71663287373984532624886764528123691904950443088913479055122058585070975295921,67584717782615940233903492166977483052847587686864617671894248890455685035782,96414742909400510379334985683420849599979953184420573421421828501153778010299,67584717782615940233903492166977483052847587686864617671894248891426859942593,2,1,0,0,012,021
cal,1003651412950,2,1,2,1,102,012,101565675370221742602229653083777327009249536378991877061748327299610876904981,38942736550911698738289981111101586202699271945147864444462269533479669875222,91075766553498949506622335822496902494591161007141386572704571182727122563123,26409342277272277520557591702846558383157535433027210878699771723519161523074,62973404682771640382455801602994791086522493413020482625205619691468884209339,26409342277272277520557591702846558383157535433027210878699771726530115761924,0,1,1,0,201,021
cal,1458252205147,2,1,1,1,201,012,16730134091007133126311311203784812127937876167223523137814685982430002151600,70558079858049188174761639916875144824162718864483450044647810800099854262156,28503875288259874122498033888027950901169389633933590856995087225378978257907,25994669057360080505182045042726350138755519819497778745828737910091149866315,63802751122596034413206894923235207575326524640079346890947687316961105146266,25994669057360080505182045042726350138755519819497778745828737914465906481756,1,1,0,0,021,021
cal,2895374552463,2,1,1,1,120,012,33255992435361125420753574133987329570346990992476331920306698828692077383109,72642166747667715693998076926689924469567823294861583022488871653292589207312,9893930054287354308819333948010653813355170378302649096662013525924168081242,21127381001994066218295285696849371361908782588473568269583335081603457421157,73537327233328062986980413614989165129019999102127767843438492969625122994634,21127381001994066218295285696849371361908782588473568269583335090289581078546,1,1,2,0,120,021
cal,7409811047825,2,1,2,1,102,012,94477860986931216940115092460580133067917073336554818913662218264926451529547,48695939209453161922932519752832711051537928698868168279862434267509816652127,88410378278248011984094357803962971587084967295858140885390515483381401161652,23543454757166696193446067741363583254340179311822195584900806570591271732634,68705179722982803036678849525960741344157205655430513212803549978106184885594,23543454757166696193446067741363583254340179311822195584900806592820704876109,0,1,1,0,201,021
cal,15404761757071,1,1,2,1,102,012,78268619746713963218187777219374198850195460514718683402913858087036713584847,62913477170390895688967350017419878830833361242468560147473965391398630525261,90402081557527531939986842780581738025511147574093884528527344537382325233218,40905070587416290363011708294593961848522204202311458444593650942076773161815,33981948062483614697547568419499984155793155874451987493417861211150329899494,40905070587416290363011708294593961848522204202311458444593650988291058433028,2,2,1,1,102,102
