idx	priority	label	center_dec	center_hex	lo_dec	hi_dec	lo_hex	hi_hex	width_bits
615	3	avg(b2[12],b4[65])	34227695248642505449724859848855273426793	0x64960e5217919e8bf343b94cdfb1894f69	34227695248642505449706413104781563875177	34227695248642505449743306592928982978409	00000000000000000000000000000064960E5217919E8BF243B94CDFB1894F69	00000000000000000000000000000064960E5217919E8BF443B94CDFB1894F69	65
616	3	wavg2a(b1[27],b3[12])	34227656228805348649191451687510888313865	0x649606ce43fbdd770bec191b0e8f367409	34227656228805348649173004943437178762249	34227656228805348649209898431584597865481	000000000000000000000000000000649606CE43FBDD770AEC191B0E8F367409	000000000000000000000000000000649606CE43FBDD770CEC191B0E8F367409	65
617	3	wavg2b(b1[29],b3[19])	34227492368351973993182854725908514807717	0x6495e73f524b69ccdc5ffebfbffe111fa5	34227492368351973993164407981834805256101	34227492368351973993201301469982224359333	0000000000000000000000000000006495E73F524B69CCDB5FFEBFBFFE111FA5	0000000000000000000000000000006495E73F524B69CCDD5FFEBFBFFE111FA5	65
618	3	avg(b4[28],b4[63])	34566616134008955824185300244615011330364	0x6595081bde6cb170de6ecf4b07dcbd693c	34566616134008955824166853500541301778748	34566616134008955824203746988688720881980	0000000000000000000000000000006595081BDE6CB170DD6ECF4B07DCBD693C	0000000000000000000000000000006595081BDE6CB170DF6ECF4B07DCBD693C	65
619	3	avg(b2[14],b4[28])	34567151832990936754233710095318162759833	0x65956f47de2a8c75bf09d4c43ee1066099	34567151832990936754215263351244453208217	34567151832990936754252156839391872311449	00000000000000000000000000000065956F47DE2A8C75BE09D4C43EE1066099	00000000000000000000000000000065956F47DE2A8C75C009D4C43EE1066099	65
620	3	wavg2b(b1[59],b3[19])	34226438479116499567227970665486501239247	0x64951c469208a705c5ffd0c5ff33af59cf	34226438479116499567209523921412791687631	34226438479116499567246417409560210790863	00000000000000000000000000000064951C469208A705C4FFD0C5FF33AF59CF	00000000000000000000000000000064951C469208A705C6FFD0C5FF33AF59CF	65
621	3	avg(b2[37],b4[47])	34226246717104567413176439082025748212443	0x6494f757f92a289515ae329b60ffdb2adb	34226246717104567413157992337952038660827	34226246717104567413194885826099457764059	0000000000000000000000000000006494F757F92A289514AE329B60FFDB2ADB	0000000000000000000000000000006494F757F92A289516AE329B60FFDB2ADB	65
622	3	wavg2b(b1[66],b4[47])	34225877636316826341701600689086052067042	0x6494b042e2b2135e6e66be953e4c8a66e2	34225877636316826341683153945012342515426	34225877636316826341720047433159761618658	0000000000000000000000000000006494B042E2B2135E6D66BE953E4C8A66E2	0000000000000000000000000000006494B042E2B2135E6F66BE953E4C8A66E2	65
623	3	diff_low(b3[39],b4[41])	34225688351945397543292050194473781472804	0x64948bce720bd22e3b5f0aa5ae9bdeae24	34225688351945397543273603450400071921188	34225688351945397543310496938547491024420	00000000000000000000000000000064948BCE720BD22E3A5F0AA5AE9BDEAE24	00000000000000000000000000000064948BCE720BD22E3C5F0AA5AE9BDEAE24	65
624	3	diff_low(b1[16],b3[14])	34225656099041182389096250275740301619963	0x649485984129a8e00e403a8978213372fb	34225656099041182389077803531666592068347	34225656099041182389114697019814011171579	000000000000000000000000000000649485984129A8E00D403A8978213372FB	000000000000000000000000000000649485984129A8E00F403A8978213372FB	65
625	3	wavg2b(b4[1],b4[15])	34568468532316846343098000969263386055866	0x65966cde281ed6832533bffc7b0279d4ba	34568468532316846343079554225189676504250	34568468532316846343116447713337095607482	00000000000000000000000000000065966CDE281ED6832433BFFC7B0279D4BA	00000000000000000000000000000065966CDE281ED6832633BFFC7B0279D4BA	65
626	3	wavg2b(b1[35],b2[29])	34568858389626748996137416029396249795436	0x6596b7f39b2ab4107a86bf4cbbd29adb6c	34568858389626748996118969285322540243820	34568858389626748996155862773469959347052	0000000000000000000000000000006596B7F39B2AB4107986BF4CBBD29ADB6C	0000000000000000000000000000006596B7F39B2AB4107B86BF4CBBD29ADB6C	65
627	3	wavg2b(b1[40],b4[63])	34569332277600824264094762030297946720166	0x65971338164e592866b333432704eb07a6	34569332277600824264076315286224237168550	34569332277600824264113208774371656271782	00000000000000000000000000000065971338164E592865B333432704EB07A6	00000000000000000000000000000065971338164E592867B333432704EB07A6	65
628	3	diff_low(b1[71],b4[29])	34569554576271940861764549089437481954942	0x65973e084200391bef2aae07dd3997ee7e	34569554576271940861746102345363772403326	34569554576271940861782995833511191506558	00000000000000000000000000000065973E084200391BEE2AAE07DD3997EE7E	00000000000000000000000000000065973E084200391BF02AAE07DD3997EE7E	65
629	3	wavg2a(b1[52],b3[50])	34569590173091896528089879909878564199599	0x659744e35108e0fa1e8b657332f5f11caf	34569590173091896528071433165804854647983	34569590173091896528108326653952273751215	000000000000000000000000000000659744E35108E0FA1D8B657332F5F11CAF	000000000000000000000000000000659744E35108E0FA1F8B657332F5F11CAF	65
630	3	wavg2b(b1[42],b2[13])	34224287152135427720052065569635259296487	0x64937df1f609d227fec67d3b0266feaae7	34224287152135427720033618825561549744871	34224287152135427720070512313708968848103	00000000000000000000000000000064937DF1F609D227FDC67D3B0266FEAAE7	00000000000000000000000000000064937DF1F609D227FFC67D3B0266FEAAE7	65
631	3	wavg2a(b1[3],b1[34])	34569689114528431790965808408062736081146	0x659757f18188a117a015dc8027a1a620fa	34569689114528431790947361663989026529530	34569689114528431790984255152136445632762	000000000000000000000000000000659757F18188A1179F15DC8027A1A620FA	000000000000000000000000000000659757F18188A117A115DC8027A1A620FA	65
632	3	wavg2b(b1[40],b2[14])	34570046542910132170825975164568815292792	0x65979cc815f627d9922c8fe4c5b54c5178	34570046542910132170807528420495105741176	34570046542910132170844421908642524844408	00000000000000000000000000000065979CC815F627D9912C8FE4C5B54C5178	00000000000000000000000000000065979CC815F627D9932C8FE4C5B54C5178	65
633	3	wavg2a(b2[10],b4[27])	34570175083958855226166221133488942693777	0x6597b589a61724cb9df2add7e34b773d91	34570175083958855226147774389415233142161	34570175083958855226184667877562652245393	0000000000000000000000000000006597B589A61724CB9CF2ADD7E34B773D91	0000000000000000000000000000006597B589A61724CB9EF2ADD7E34B773D91	65
634	3	wavg2a(b1[3],b4[58])	34570671825016696801428600174997929422028	0x65981534dfb2fe6db5d2c9940ef8776ccc	34570671825016696801410153430924219870412	34570671825016696801447046919071638973644	00000000000000000000000000000065981534DFB2FE6DB4D2C9940EF8776CCC	00000000000000000000000000000065981534DFB2FE6DB6D2C9940EF8776CCC	65
635	3	diff_low(b4[17],b4[52])	34222716499501795108355518861095434681077	0x64924f72ceb465e8054ee7319d9f537af5	34222716499501795108337072117021725129461	34222716499501795108373965605169144232693	00000000000000000000000000000064924F72CEB465E8044EE7319D9F537AF5	00000000000000000000000000000064924F72CEB465E8064EE7319D9F537AF5	65
636	3	avg(b3[14],b3[34])	34222714594656220348948208787359617809264	0x64924f14e42c648ed3ded4a5d72f6c7b70	34222714594656220348929762043285908257648	34222714594656220348966655531433327360880	00000000000000000000000000000064924F14E42C648ED2DED4A5D72F6C7B70	00000000000000000000000000000064924F14E42C648ED4DED4A5D72F6C7B70	65
637	3	diff_low(b1[47],b4[75])	34571275810159290126739518269997769238829	0x65988987a3f5ddb401cdb6d771ed33292d	34571275810159290126721071525924059687213	34571275810159290126757965014071478790445	00000000000000000000000000000065988987A3F5DDB400CDB6D771ED33292D	00000000000000000000000000000065988987A3F5DDB402CDB6D771ED33292D	65
638	3	wavg2a(b1[46],b4[12])	34571321459538343063206398473786623945690	0x659892525420cd60619e7984abbade6bda	34571321459538343063187951729712914394074	34571321459538343063224845217860333497306	000000000000000000000000000000659892525420CD60609E7984ABBADE6BDA	000000000000000000000000000000659892525420CD60629E7984ABBADE6BDA	65
639	3	wavg2a(b4[15],b4[45])	34571763708103331400471031606765456488622	0x6598e77eddc7f520746e141bfbe18478ae	34571763708103331400452584862691746937006	34571763708103331400489478350839166040238	0000000000000000000000000000006598E77EDDC7F520736E141BFBE18478AE	0000000000000000000000000000006598E77EDDC7F520756E141BFBE18478AE	65
640	3	wavg2a(b2[29],b3[10])	34222082222529034114474075036926918861530	0x6491d54a89cb5d2ff7049b5d135a7122da	34222082222529034114455628292853209309914	34222082222529034114492521781000628413146	0000000000000000000000000000006491D54A89CB5D2FF6049B5D135A7122DA	0000000000000000000000000000006491D54A89CB5D2FF8049B5D135A7122DA	65
641	3	wavg2b(b1[0],b3[22])	34571892738792954433511306387481807909021	0x65990058920c05a5973390e1df8005709d	34571892738792954433492859643408098357405	34571892738792954433529753131555517460637	00000000000000000000000000000065990058920C05A5963390E1DF8005709D	00000000000000000000000000000065990058920C05A5983390E1DF8005709D	65
642	3	wavg2b(b1[16],b3[52])	34572580940316880279090093660860208719117	0x659984e3867b2e8e0ef130d96fa7a1250d	34572580940316880279071646916786499167501	34572580940316880279108540404933918270733	000000000000000000000000000000659984E3867B2E8E0DF130D96FA7A1250D	000000000000000000000000000000659984E3867B2E8E0FF130D96FA7A1250D	65
643	3	wavg2b(b1[7],b1[20])	34572731193581484419235238494958593884457	0x6599a1d3954d6be65387902313ec61c129	34572731193581484419216791750884884332841	34572731193581484419253685239032303436073	0000000000000000000000000000006599A1D3954D6BE65287902313EC61C129	0000000000000000000000000000006599A1D3954D6BE65487902313EC61C129	65
644	3	wavg2a(b1[1],b4[76])	34572757292332682145277563413646324465448	0x6599a6da59dab680f954157bbfec9aff28	34572757292332682145259116669572614913832	34572757292332682145296010157720034017064	0000000000000000000000000000006599A6DA59DAB680F854157BBFEC9AFF28	0000000000000000000000000000006599A6DA59DAB680FA54157BBFEC9AFF28	65
645	3	wavg2a(b1[52],b2[47])	34572776994593979156626017055615615445913	0x6599aaa5bf5a6ed8702500a0518d372b99	34572776994593979156607570311541905894297	34572776994593979156644463799689324997529	0000000000000000000000000000006599AAA5BF5A6ED86F2500A0518D372B99	0000000000000000000000000000006599AAA5BF5A6ED8712500A0518D372B99	65
646	3	diff_low(b2[3],b4[34])	34221000836364589905836460688185742644467	0x64910506157f45db953f0b38c3c298d4f3	34221000836364589905818013944112033092851	34221000836364589905854907432259452196083	00000000000000000000000000000064910506157F45DB943F0B38C3C298D4F3	00000000000000000000000000000064910506157F45DB963F0B38C3C298D4F3	65
647	3	diff_low(b4[49],b4[51])	34220220194170588417240271169179491303247	0x64906ead73c5aaf7898e9f4bc785fcff4f	34220220194170588417221824425105781751631	34220220194170588417258717913253200854863	00000000000000000000000000000064906EAD73C5AAF7888E9F4BC785FCFF4F	00000000000000000000000000000064906EAD73C5AAF78A8E9F4BC785FCFF4F	65
648	3	avg(b3[5],b4[53])	34573778667910228952467590934634389382618	0x659a6b900e0ea05fcb44745b265aad25da	34573778667910228952449144190560679831002	34573778667910228952486037678708098934234	000000000000000000000000000000659A6B900E0EA05FCA44745B265AAD25DA	000000000000000000000000000000659A6B900E0EA05FCC44745B265AAD25DA	65
649	3	avg(b1[65],b2[7])	34574054428178535172228203283280223869535	0x659aa0ac15f9a7b34831e837976a151a5f	34574054428178535172209756539206514317919	34574054428178535172246650027353933421151	000000000000000000000000000000659AA0AC15F9A7B34731E837976A151A5F	000000000000000000000000000000659AA0AC15F9A7B34931E837976A151A5F	65
650	3	diff_low(b1[19],b4[0])	34574127221016898986530993111386329750490	0x659aaeb10cc3daf42a261e5703cfdc9bda	34574127221016898986512546367312620198874	34574127221016898986549439855460039302106	000000000000000000000000000000659AAEB10CC3DAF429261E5703CFDC9BDA	000000000000000000000000000000659AAEB10CC3DAF42B261E5703CFDC9BDA	65
651	3	wavg2a(b2[1],b2[10])	34219462494683075294556376527041848016602	0x648fdcbffbb6e6bf39e57c32a75d9dfeda	34219462494683075294537929782968138464986	34219462494683075294574823271115557568218	000000000000000000000000000000648FDCBFFBB6E6BF38E57C32A75D9DFEDA	000000000000000000000000000000648FDCBFFBB6E6BF3AE57C32A75D9DFEDA	65
652	3	avg(b2[41],b4[53])	34574606607200469543605634934798412940440	0x659b0b049d108a4e2ad0627d028ca40498	34574606607200469543587188190724703388824	34574606607200469543624081678872122492056	000000000000000000000000000000659B0B049D108A4E29D0627D028CA40498	000000000000000000000000000000659B0B049D108A4E2BD0627D028CA40498	65
653	3	wavg2b(b2[29],b4[52])	34219123180531238370924286237395429269047	0x648f9b668102ca5e940c8a9d44da2e9e37	34219123180531238370905839493321719717431	34219123180531238370942732981469138820663	000000000000000000000000000000648F9B668102CA5E930C8A9D44DA2E9E37	000000000000000000000000000000648F9B668102CA5E950C8A9D44DA2E9E37	65
654	3	wavg2b(b2[29],b3[50])	34574848622936259626965348878683973322543	0x659b39a0e91a6c9e42303d0ea28e23872f	34574848622936259626946902134610263770927	34574848622936259626983795622757682874159	000000000000000000000000000000659B39A0E91A6C9E41303D0EA28E23872F	000000000000000000000000000000659B39A0E91A6C9E43303D0EA28E23872F	65
655	3	diff_low(b3[30],b4[11])	34575112858268899639021577114493390396215	0x659b6c84b7e1e3efb7be26efe024d79b37	34575112858268899639003130370419680844599	34575112858268899639040023858567099947831	000000000000000000000000000000659B6C84B7E1E3EFB6BE26EFE024D79B37	000000000000000000000000000000659B6C84B7E1E3EFB8BE26EFE024D79B37	65
656	3	avg(b2[16],b3[38])	34218649726877539657351734064851545384536	0x648f40376fc3f866053137a17efc326658	34218649726877539657333287320777835832920	34218649726877539657370180808925254936152	000000000000000000000000000000648F40376FC3F866043137A17EFC326658	000000000000000000000000000000648F40376FC3F866063137A17EFC326658	65
657	3	diff_low(b4[27],b4[52])	34576078880716704432073297609658876169445	0x659c26914d5d57148fc3dbd4a6788e0ce5	34576078880716704432054850865585166617829	34576078880716704432091744353732585721061	000000000000000000000000000000659C26914D5D57148EC3DBD4A6788E0CE5	000000000000000000000000000000659C26914D5D571490C3DBD4A6788E0CE5	65
658	3	diff_low(b1[54],b3[20])	34576339372218359788748076797882102000059	0x659c58bc865a77375dd490ce0005e129bb	34576339372218359788729630053808392448443	34576339372218359788766523541955811551675	000000000000000000000000000000659C58BC865A77375CD490CE0005E129BB	000000000000000000000000000000659C58BC865A77375ED490CE0005E129BB	65
659	3	wavg2a(b2[19],b4[40])	34576647031744776367483418800521105661199	0x659c93fd4f8376419b202bdc6fe54c5d0f	34576647031744776367464972056447396109583	34576647031744776367501865544594815212815	000000000000000000000000000000659C93FD4F8376419A202BDC6FE54C5D0F	000000000000000000000000000000659C93FD4F8376419C202BDC6FE54C5D0F	65
660	3	wavg2a(b2[14],b2[38])	34216456359097789841677155778552851245462	0x648d99ca0e4a40df2784fe272b9e66a996	34216456359097789841658709034479141693846	34216456359097789841695602522626560797078	000000000000000000000000000000648D99CA0E4A40DF2684FE272B9E66A996	000000000000000000000000000000648D99CA0E4A40DF2884FE272B9E66A996	65
661	3	diff_low(b3[4],b4[62])	34577511387496959057729755747662751779896	0x659d3a7556e420778bee9671795e8acc38	34577511387496959057711309003589042228280	34577511387496959057748202491736461331512	000000000000000000000000000000659D3A7556E420778AEE9671795E8ACC38	000000000000000000000000000000659D3A7556E420778CEE9671795E8ACC38	65
662	3	diff_low(b2[40],b4[62])	34577676975355007175957364547695556491460	0x659d5a59737e1c0d9f0a92dea56888f8c4	34577676975355007175938917803621846939844	34577676975355007175975811291769266043076	000000000000000000000000000000659D5A59737E1C0D9E0A92DEA56888F8C4	000000000000000000000000000000659D5A59737E1C0DA00A92DEA56888F8C4	65
663	3	wavg2a(b1[26],b1[46])	34216190634060418266403434787448020700120	0x648d669ccccb312d072f39fda0f6be8bd8	34216190634060418266384988043374311148504	34216190634060418266421881531521730251736	000000000000000000000000000000648D669CCCCB312D062F39FDA0F6BE8BD8	000000000000000000000000000000648D669CCCCB312D082F39FDA0F6BE8BD8	65
664	3	wavg2a(b3[42],b4[11])	34215868424337822826493577788448891922944	0x648d288ea256b623875b38e0747d5aea00	34215868424337822826475131044375182371328	34215868424337822826512024532522601474560	000000000000000000000000000000648D288EA256B623865B38E0747D5AEA00	000000000000000000000000000000648D288EA256B623885B38E0747D5AEA00	65
665	3	wavg2b(b2[38],b4[63])	34215742093788481934945942644281982672836	0x648d103a0ea2722dfc0ba1858cee055fc4	34215742093788481934927495900208273121220	34215742093788481934964389388355692224452	000000000000000000000000000000648D103A0EA2722DFB0BA1858CEE055FC4	000000000000000000000000000000648D103A0EA2722DFD0BA1858CEE055FC4	65
666	3	diff_low(b1[23],b4[15])	34215394934154205451290270648279684325767	0x648ccd5dc4055bac3d8ecf18aef9cfa187	34215394934154205451271823904205974774151	34215394934154205451308717392353393877383	000000000000000000000000000000648CCD5DC4055BAC3C8ECF18AEF9CFA187	000000000000000000000000000000648CCD5DC4055BAC3E8ECF18AEF9CFA187	65
667	3	wavg2a(b2[29],b4[59])	34578685494509399100765333698748183204257	0x659e1c9548d2596d53e80213c536c7d1a1	34578685494509399100746886954674473652641	34578685494509399100783780442821892755873	000000000000000000000000000000659E1C9548D2596D52E80213C536C7D1A1	000000000000000000000000000000659E1C9548D2596D54E80213C536C7D1A1	65
668	3	wavg2b(b3[17],b4[15])	34579054958625885175887602554689652584047	0x659e63bd459468bdea02a0d21fe258ee6f	34579054958625885175869155810615943032431	34579054958625885175906049298763362135663	000000000000000000000000000000659E63BD459468BDE902A0D21FE258EE6F	000000000000000000000000000000659E63BD459468BDEB02A0D21FE258EE6F	65
669	3	avg(b2[11],b4[68])	34579776487688339996360659940697034499520	0x659eeeb366b078ee98670e668641b0a5c0	34579776487688339996342213196623324947904	34579776487688339996379106684770744051136	000000000000000000000000000000659EEEB366B078EE97670E668641B0A5C0	000000000000000000000000000000659EEEB366B078EE99670E668641B0A5C0	65
670	3	diff_low(b3[48],b4[56])	34214056996811567912583970050379871420922	0x648bcbb05c9beb2ef83d2598ed303401fa	34214056996811567912565523306306161869306	34214056996811567912602416794453580972538	000000000000000000000000000000648BCBB05C9BEB2EF73D2598ED303401FA	000000000000000000000000000000648BCBB05C9BEB2EF93D2598ED303401FA	65
671	3	wavg2b(b2[5],b3[4])	34579925938521795226185810076434452646970	0x659f0b7be567d4fd5293ccb843c7fb0c3a	34579925938521795226167363332360743095354	34579925938521795226204256820508162198586	000000000000000000000000000000659F0B7BE567D4FD5193CCB843C7FB0C3A	000000000000000000000000000000659F0B7BE567D4FD5393CCB843C7FB0C3A	65
672	3	wavg2b(b1[3],b3[8])	34579991193780272114833377615504900181118	0x659f180d3a8fdc355c9e64ed8c0ee54c7e	34579991193780272114814930871431190629502	34579991193780272114851824359578609732734	000000000000000000000000000000659F180D3A8FDC355B9E64ED8C0EE54C7E	000000000000000000000000000000659F180D3A8FDC355D9E64ED8C0EE54C7E	65
673	3	wavg2b(b2[5],b2[40])	34580036330427160638337549276456322454679	0x659f20bea323d20c09fbca566123f9d497	34580036330427160638319102532382612903063	34580036330427160638355996020530032006295	000000000000000000000000000000659F20BEA323D20C08FBCA566123F9D497	000000000000000000000000000000659F20BEA323D20C0AFBCA566123F9D497	65
674	3	avg(b2[14],b2[36])	34213883180192024156748990233596471031318	0x648baa368a6f89153cff82432e7c003616	34213883180192024156730543489522761479702	34213883180192024156767436977670180582934	000000000000000000000000000000648BAA368A6F89153BFF82432E7C003616	000000000000000000000000000000648BAA368A6F89153DFF82432E7C003616	65
675	3	wavg2a(b1[22],b4[11])	34580235259838641307200759259992630235363	0x659f470e9d4f4d70a36cdb9961d9e410e3	34580235259838641307182312515918920683747	34580235259838641307219206004066339786979	000000000000000000000000000000659F470E9D4F4D70A26CDB9961D9E410E3	000000000000000000000000000000659F470E9D4F4D70A46CDB9961D9E410E3	65
676	3	avg(b2[36],b4[63])	34213347481210043226700580382893319601848	0x648b430a8ab1ae105c647cc9f777b73eb8	34213347481210043226682133638819610050232	34213347481210043226719027126967029153464	000000000000000000000000000000648B430A8AB1AE105B647CC9F777B73EB8	000000000000000000000000000000648B430A8AB1AE105D647CC9F777B73EB8	65
677	3	diff_low(b4[43],b4[72])	34213154737388832318772482525139860462155	0x648b1deb89a64f038b1d4e00ef58e41a4b	34213154737388832318754035781066150910539	34213154737388832318790929269213570013771	000000000000000000000000000000648B1DEB89A64F038A1D4E00EF58E41A4B	000000000000000000000000000000648B1DEB89A64F038C1D4E00EF58E41A4B	65
678	3	wavg2b(b2[29],b2[47])	34581222265940424884037623170158075815171	0x65a00525c5bd885ae5637368dfbcafa503	34581222265940424884019176426084366263555	34581222265940424884056069914231785366787	00000000000000000000000000000065A00525C5BD885AE4637368DFBCAFA503	00000000000000000000000000000065A00525C5BD885AE6637368DFBCAFA503	65
679	3	avg(b3[7],b3[25])	34212693704701602967466255146123907352340	0x648ac520df0ab9abad00b26994c5b8c714	34212693704701602967447808402050197800724	34212693704701602967484701890197616903956	000000000000000000000000000000648AC520DF0AB9ABAC00B26994C5B8C714	000000000000000000000000000000648AC520DF0AB9ABAE00B26994C5B8C714	65
680	3	wavg2b(b2[9],b2[26])	34212347111584450266618786742331295706247	0x648a826082e130a2e084fa394cce4cac87	34212347111584450266600339998257586154631	34212347111584450266637233486405005257863	000000000000000000000000000000648A826082E130A2DF84FA394CCE4CAC87	000000000000000000000000000000648A826082E130A2E184FA394CCE4CAC87	65
681	3	wavg2a(b4[3],b4[51])	34581583408687087131769432483695352854663	0x65a04ab37c0b8b841ab0d0012c36ebb887	34581583408687087131750985739621643303047	34581583408687087131787879227769062406279	00000000000000000000000000000065A04AB37C0B8B8419B0D0012C36EBB887	00000000000000000000000000000065A04AB37C0B8B841BB0D0012C36EBB887	65
682	3	diff_low(b1[10],b3[55])	34581817886703262669520178476820427708679	0x65a077dc24afc5d0eaa606a123237c1907	34581817886703262669501731732746718157063	34581817886703262669538625220894137260295	00000000000000000000000000000065A077DC24AFC5D0E9A606A123237C1907	00000000000000000000000000000065A077DC24AFC5D0EBA606A123237C1907	65
683	3	diff_low(b1[16],b1[44])	34581836855451771880927029199462139279697	0x65a07b835ff3d907a7b09126c6548db951	34581836855451771880908582455388429728081	34581836855451771880945475943535848831313	00000000000000000000000000000065A07B835FF3D907A6B09126C6548DB951	00000000000000000000000000000065A07B835FF3D907A8B09126C6548DB951	65
684	3	wavg2b(b1[1],b1[69])	34211822622127938632310071397320189910972	0x648a1d5d2f3d95bceda4e85ae0d3ed9fbc	34211822622127938632291624653246480359356	34211822622127938632328518141393899462588	000000000000000000000000000000648A1D5D2F3D95BCECA4E85AE0D3ED9FBC	000000000000000000000000000000648A1D5D2F3D95BCEEA4E85AE0D3ED9FBC	65
685	3	wavg2b(b1[70],b4[30])	34582617304905418228483756756254613025094	0x65a111d280f3c6e4363f1802f3fbefb146	34582617304905418228465310012180903473478	34582617304905418228502203500328322576710	00000000000000000000000000000065A111D280F3C6E4353F1802F3FBEFB146	00000000000000000000000000000065A111D280F3C6E4373F1802F3FBEFB146	65
686	3	diff_low(b1[61],b3[49])	34210526376125747293145773795425285438888	0x648923b7528695b15c7c9b7fec9cb9fda8	34210526376125747293127327051351575887272	34210526376125747293164220539498994990504	000000000000000000000000000000648923B7528695B15B7C9B7FEC9CB9FDA8	000000000000000000000000000000648923B7528695B15D7C9B7FEC9CB9FDA8	65
687	3	wavg2b(b2[27],b3[18])	34583578229033532423831319203759090266015	0x65a1cae3b897d560277c94bc7ba3876f9f	34583578229033532423812872459685380714399	34583578229033532423849765947832799817631	00000000000000000000000000000065A1CAE3B897D560267C94BC7BA3876F9F	00000000000000000000000000000065A1CAE3B897D560287C94BC7BA3876F9F	65
688	3	avg(b3[25],b4[44])	34583677191195084976270601592628065041567	0x65a1ddf2eeadb9fcd43d2d672f68c77c9f	34583677191195084976252154848554355489951	34583677191195084976289048336701774593183	00000000000000000000000000000065A1DDF2EEADB9FCD33D2D672F68C77C9F	00000000000000000000000000000065A1DDF2EEADB9FCD53D2D672F68C77C9F	65
689	3	wavg2a(b1[39],b2[23])	34210133645453869953395565851872387352910	0x6488d814348d71d5329eda5e03ff0f494e	34210133645453869953377119107798677801294	34210133645453869953414012595946096904526	0000000000000000000000000000006488D814348D71D5319EDA5E03FF0F494E	0000000000000000000000000000006488D814348D71D5339EDA5E03FF0F494E	65
690	3	avg(b3[16],b3[19])	34209354730146294922095215703575106347935	0x64884210b732d2fd0b67272312db5ae39f	34209354730146294922076768959501396796319	34209354730146294922113662447648815899551	00000000000000000000000000000064884210B732D2FD0A67272312DB5AE39F	00000000000000000000000000000064884210B732D2FD0C67272312DB5AE39F	65
691	3	wavg2b(b1[47],b2[9])	34584851571058068903487741834155965545436	0x65a2c02054779af92644df2d19ce2ffbdc	34584851571058068903469295090082255993820	34584851571058068903506188578229675097052	00000000000000000000000000000065A2C02054779AF92544DF2D19CE2FFBDC	00000000000000000000000000000065A2C02054779AF92744DF2D19CE2FFBDC	65
692	3	diff_low(b3[12],b4[8])	34208912622765037963625385283610355511261	0x6487eceb2388e8a4818d677a7829092fdd	34208912622765037963606938539536645959645	34208912622765037963643832027684065062877	0000000000000000000000000000006487ECEB2388E8A4808D677A7829092FDD	0000000000000000000000000000006487ECEB2388E8A4828D677A7829092FDD	65
693	3	diff_low(b3[56],b4[8])	34208729848576652171707868509966847144804	0x6487c9b7acf294ccff1006be37a3db7364	34208729848576652171689421765893137593188	34208729848576652171726315254040556696420	0000000000000000000000000000006487C9B7ACF294CCFE1006BE37A3DB7364	0000000000000000000000000000006487C9B7ACF294CD001006BE37A3DB7364	65
694	3	diff_low(b1[11],b3[32])	34208704457116079028168680229583216102987	0x6487c4d3c7a88e4ab639a0b657f36ece4b	34208704457116079028150233485509506551371	34208704457116079028187126973656925654603	0000000000000000000000000000006487C4D3C7A88E4AB539A0B657F36ECE4B	0000000000000000000000000000006487C4D3C7A88E4AB739A0B657F36ECE4B	65
695	3	wavg2a(b3[15],b4[63])	34585289876572494096025605888499405133955	0x65a3148a75d33e92ebdb9365302f4d9883	34585289876572494096007159144425695582339	34585289876572494096044052632573114685571	00000000000000000000000000000065A3148A75D33E92EADB9365302F4D9883	00000000000000000000000000000065A3148A75D33E92ECDB9365302F4D9883	65
696	3	wavg2b(b2[14],b3[15])	34585647009227148049391212455634839420268	0x65a3595275a725eb819841b5ff877e3d6c	34585647009227148049372765711561129868652	34585647009227148049409659199708548971884	00000000000000000000000000000065A3595275A725EB809841B5FF877E3D6C	00000000000000000000000000000065A3595275A725EB829841B5FF877E3D6C	65
697	3	wavg2a(b2[28],b3[24])	34585714236952386627268738185294604662736	0x65a366450ad705503d2df7868347e3f7d0	34585714236952386627250291441220895111120	34585714236952386627287184929368314214352	00000000000000000000000000000065A366450AD705503C2DF7868347E3F7D0	00000000000000000000000000000065A366450AD705503E2DF7868347E3F7D0	65
698	3	diff_low(b1[28],b2[26])	34207941899339000891104537848645719075026	0x648731f6c75d8fb92a31c0e8202e82a8d2	34207941899339000891086091104572009523410	34207941899339000891122984592719428626642	000000000000000000000000000000648731F6C75D8FB92931C0E8202E82A8D2	000000000000000000000000000000648731F6C75D8FB92B31C0E8202E82A8D2	65
699	3	wavg2b(b1[30],b2[29])	34207829690840480225423095826749767463319	0x64871c5a790083be5a14b140c7b4bab197	34207829690840480225404649082676057911703	34207829690840480225441542570823477014935	00000000000000000000000000000064871C5A790083BE5914B140C7B4BAB197	00000000000000000000000000000064871C5A790083BE5B14B140C7B4BAB197	65
700	3	avg(b4[50],b4[55])	34207740998177075009354224794248653134096	0x64870b459634c741e71d0ed857f96d5910	34207740998177075009335778050174943582480	34207740998177075009372671538322362685712	00000000000000000000000000000064870B459634C741E61D0ED857F96D5910	00000000000000000000000000000064870B459634C741E81D0ED857F96D5910	65
701	3	diff_low(b1[16],b3[0])	34207378680202603197344572911389464974316	0x6486c57dee70e8b115467100441b55d3ec	34207378680202603197326126167315755422700	34207378680202603197363019655463174525932	0000000000000000000000000000006486C57DEE70E8B114467100441B55D3EC	0000000000000000000000000000006486C57DEE70E8B116467100441B55D3EC	65
